L,U,V,t,β,δ,m,uS,Qm,QuS,Converged,I,f,g,g0,ΔT,μ
128,0.05,5.5,1.0,100.0,0.0,0.003739893073026874,0.3580433643011375,0.9954193024245116,0.00015820222609708168,true,336,-0.733988928310419,0.05,0.05,2.380891191,0.0
128,0.05,5.55,1.0,100.0,0.0,0.004269339149287227,0.35502864443935134,0.9983010869361111,0.00016718351736333403,true,357,-0.7276330681567148,0.05,0.05,2.543944542,0.0
128,0.05,5.6,1.0,100.0,0.0,0.004875130842942478,0.35204786849753367,0.9970226599726062,0.00017680870600944587,true,380,-0.7213836421626963,0.05,0.05,2.703861219,0.0
128,0.05,5.65,1.0,100.0,0.0,0.005604323793688909,0.34910296942403024,0.9964422235094108,0.00018916496080656486,true,404,-0.7152385236730866,0.05,0.05,2.862086664,0.0
128,0.05,5.7,1.0,100.0,0.0,0.006512022630104331,0.34619528833355095,0.9986649798293424,0.0002059152379718654,true,428,-0.709195560089136,0.05,0.05,3.033511028,0.0
128,0.05,5.75,1.0,100.0,0.0,0.007616378697755168,0.343325719072866,0.9970564153001342,0.00022552161982325458,true,453,-0.7032525944637636,0.05,0.05,3.21425129,0.0
128,0.05,5.8,1.0,100.0,0.0,0.009064008372711398,0.34049477493601643,0.9992187179232794,0.0002530555411883739,true,475,-0.6974074725664028,0.05,0.05,3.34770291,0.0
128,0.05,5.85,1.0,100.0,0.0,0.01094524288000635,0.3377026958981787,0.9979195509034061,0.00028794158835054873,true,493,-0.6916580628890229,0.05,0.05,3.486545821,0.0
128,0.05,5.9,1.0,100.0,0.0,0.013573660008367586,0.33494942124886995,0.9991440856279912,0.0003382199843526834,true,497,-0.6860022528081673,0.05,0.05,3.526848901,0.0
128,0.05,5.95,1.0,100.0,0.0,0.017363782051715272,0.3322346060795892,0.9989598989679216,0.00041023538277507043,true,472,-0.6804379633111017,0.05,0.05,3.325952484,0.0
128,0.05,6.0,1.0,100.0,0.0,0.023158869498564258,0.32955739653670446,0.9990538162781212,0.000520202780962542,true,379,-0.6749631451259658,0.05,0.05,2.688135099,0.0
128,0.05,6.05,1.0,100.0,0.0,0.03218003397388919,0.32691608037824205,0.999060845193564,0.0006889726137382368,true,136,-0.6695758020833398,0.05,0.05,0.960994426,0.0
128,0.05,6.1,1.0,100.0,0.0,0.03590274942408884,0.3246869413736698,0.7331598351849045,0.765898441722701,true,35,-0.6643045026108919,0.05,0.05,0.245658243,0.0
128,0.05,6.15,1.0,100.0,0.0,0.03703740047718984,0.32218230241550505,0.29478887189622605,0.8801807216929358,true,37,-0.6590996128681751,0.05,0.05,0.263957317,0.0
128,0.05,6.2,1.0,100.0,0.0,0.03831766374436799,0.31877004257905084,0.3159051108797828,0.9479927814189937,true,47,-0.6539658416265615,0.05,0.05,0.335686888,0.0
128,0.05,6.25,1.0,100.0,0.0,0.03978947400977099,0.317220845518715,0.5950312931365109,0.979244408577884,true,63,-0.6489255160541213,0.05,0.05,0.445835572,0.0
128,0.05,6.3,1.0,100.0,0.0,0.06576692097090983,0.31475704959467854,0.8598000801030847,0.9989846516816892,true,959,-0.643954906281768,0.05,0.05,6.826782985,0.0
128,0.05,6.35,1.0,100.0,0.0,0.08580128547340828,0.31183020077346857,0.9993261257030817,0.0014344209956496101,true,1154,-0.6389905016246085,0.025,0.05,9.096348601,0.0
128,0.05,6.4,1.0,100.0,0.0,0.09948857484702084,0.30943134526057303,0.9994959918594448,0.001608467955827031,true,1557,-0.6341666625651728,0.025,0.05,11.225464187,0.0
128,0.05,6.45,1.0,100.0,0.0,0.11065026317644851,0.3070695325144762,0.9992286305518794,0.0017302470254332292,true,1673,-0.6294163480475071,0.025,0.05,12.040952891,0.0
128,0.05,6.5,1.0,100.0,0.0,0.12025542119999628,0.30474343600822207,0.9997781699353225,0.00182146913263459,true,1692,-0.62473792944567,0.025,0.05,12.253072895,0.0
128,0.05,6.55,1.0,100.0,0.0,0.12877041827583124,0.3024520569983148,0.9999820240763069,0.0018899215297185634,true,1676,-0.6201298125431083,0.025,0.05,12.079719948,0.0
128,0.05,6.6,1.0,100.0,0.0,0.1364615226276665,0.30019453889372455,0.9986332539784759,0.001938967224224264,true,1647,-0.6155904446136071,0.025,0.05,11.891230466,0.0
128,0.05,6.65,1.0,100.0,0.0,0.14348199772014034,0.29797013302334746,0.9979315212145234,0.0019763161337449375,true,1613,-0.6111183148320775,0.025,0.05,11.680118978,0.0
128,0.05,6.7,1.0,100.0,0.0,0.1499405984157136,0.29577812241498,0.9997419608026026,0.0020083658702763074,true,1579,-0.6067119549549929,0.025,0.05,11.393833215,0.0
128,0.05,6.75,1.0,100.0,0.0,0.15594543482586354,0.2936177597594972,0.9994481619290951,0.0020282202046750797,true,1563,-0.6023699393102017,0.025,0.05,11.248461596,0.0
128,0.05,6.8,1.0,100.0,0.0,0.16155749123310814,0.29148837644526787,0.9973719140736192,0.002037843832680686,true,1546,-0.5980908809847801,0.025,0.05,11.088866213,0.0
128,0.05,6.85,1.0,100.0,0.0,0.166803918200879,0.2893893673243936,0.9993577255010266,0.002050027775757357,true,1515,-0.5938734309292765,0.025,0.05,10.889512524,0.0
128,0.05,6.9,1.0,100.0,0.0,0.17175326212930336,0.2873200416698215,0.998448639377536,0.002051863959073863,true,1483,-0.5897162798598532,0.025,0.05,10.646295437,0.0
128,0.05,6.95,1.0,100.0,0.0,0.17642598707797996,0.2852798106004355,0.9979084074382416,0.0020506093446615026,true,1452,-0.5856181529559198,0.025,0.05,10.396358154,0.0
128,0.05,7.0,1.0,100.0,0.0,0.18085234791457738,0.2832680708122016,0.9970491345400734,0.0020455056048973574,true,1423,-0.5815778111565149,0.025,0.05,10.272907928,0.0
128,0.05,7.05,1.0,100.0,0.0,0.1850527634557776,0.2812842466059364,0.9968280714905409,0.0020389902242179403,true,1396,-0.5775940490915517,0.025,0.05,10.07451604,0.0
128,0.05,7.1,1.0,100.0,0.0,0.18904520515599052,0.27932777575388057,0.9980514942740659,0.0020330951523428453,true,1371,-0.5736656942530746,0.025,0.05,9.844921683,0.0
128,0.05,7.15,1.0,100.0,0.0,0.19285241950658183,0.2773980955566626,0.9989669997533812,0.002024648504295179,true,1353,-0.5697916061966712,0.025,0.05,9.748043556,0.0
128,0.05,7.2,1.0,100.0,0.0,0.19649233078218264,0.2754946631428309,0.998464487061812,0.002011751026764763,true,1345,-0.5659706750716337,0.025,0.05,9.681058023,0.0
128,0.05,7.25,1.0,100.0,0.0,0.19997055007645742,0.2736169707053655,0.9992851561295701,0.002000106746558039,true,1330,-0.5622018202949156,0.025,0.05,9.609360004,0.0
128,0.05,7.3,1.0,100.0,0.0,0.20330959868926765,0.2717644866883171,0.9972798947033845,0.0019817572634028835,true,1312,-0.5584839908047606,0.025,0.05,9.434164024,0.0
128,0.05,7.35,1.0,100.0,0.0,0.20651072421923816,0.26993673268247953,0.9958948515016441,0.001963706211083327,true,1294,-0.5548161625202428,0.025,0.05,9.367497578,0.0
128,0.05,7.4,1.0,100.0,0.0,0.20957619692072849,0.2681332381457775,0.99815206224807,0.001951924160636942,true,190,-0.5511973383811484,0.025,0.05,2.174400252,0.0
128,0.05,7.45,1.0,100.0,0.0,0.21252528243864713,0.2663535093965613,0.9996423721259085,0.0019379129130303596,true,538,-0.5476265481289458,0.0125,0.025,3.884384584,0.0
128,0.05,7.5,1.0,100.0,0.0,0.21536659105202982,0.26459708424252815,0.9998005358756723,0.0019208073331888897,true,666,-0.544102846328477,0.0125,0.025,4.792847608,0.0
128,0.05,7.55,1.0,100.0,0.0,0.2181052870197564,0.2628635173274832,0.9992647405851485,0.0019019478595394546,true,745,-0.5406253118648066,0.0125,0.025,5.360138921,0.0
128,0.05,7.6,1.0,100.0,0.0,0.22074757231929115,0.2611523711805853,0.9979791138403638,0.001881355585209299,true,808,-0.5371930473529308,0.0125,0.025,5.807432639,0.0
128,0.05,7.65,1.0,100.0,0.0,0.22329327816509872,0.2594632300540909,0.9986805210038252,0.001864201190637793,true,875,-0.5338051780925704,0.0125,0.025,6.292628246,0.0
128,0.05,7.7,1.0,100.0,0.0,0.22575353865242698,0.2577956664303691,0.998592428258005,0.001845370515174416,true,936,-0.5304608520626195,0.0125,0.025,6.719172578,0.0
128,0.05,7.75,1.0,100.0,0.0,0.22813129527115134,0.2561492776720141,0.9985657140375581,0.0018265050066856858,true,973,-0.5271592384410542,0.0125,0.025,7.003847688,0.0
128,0.05,7.8,1.0,100.0,0.0,0.23043107780226146,0.2545236673283583,0.9985253608595923,0.001807518160701349,true,999,-0.5238995273331063,0.0125,0.025,7.18798568,0.0
128,0.05,7.85,1.0,100.0,0.0,0.23265725366504925,0.2529184482502502,0.9982992017950054,0.0017881500132821415,true,1022,-0.5206809290574367,0.0125,0.025,7.32834455,0.0
128,0.05,7.9,1.0,100.0,0.0,0.2348103148917411,0.2513332489878515,0.9995964043421068,0.0017714497314580413,true,1051,-0.5175026733798571,0.0125,0.025,7.542484774,0.0
128,0.05,7.95,1.0,100.0,0.0,0.23690115566967387,0.24976768814087752,0.9984905003966316,0.0017505474311785285,true,1081,-0.5143640094793197,0.0125,0.025,7.736810233,0.0
128,0.05,8.0,1.0,100.0,0.0,0.23892807675180394,0.24822141514022028,0.9975524245977585,0.0017300231762718,true,1099,-0.5112642044637006,0.0125,0.025,7.8620258,0.0
